assignment_id,worker_id,task_id,supervisor_id,skill,priority,status
A3167,W1886,T1520,S168,DevOps,Low,On Hold
A3168,W1584,T5983,S155,Project Management,Low,On Hold
A3169,W1135,T6759,S101,DevOps,Low,Completed
A3170,W1081,T8275,S195,Python,Critical,Pending
A3171,W1521,T2383,S157,Java,Low,Pending
A3172,W1691,T3337,S119,C++,Critical,Completed
A3173,W1642,T634,S156,C++,Medium,Completed
A3174,W1926,T9715,S110,Java,Medium,In Progress
A3175,W1442,T9486,S108,Java,Critical,Pending
A3176,W1612,T4738,S159,DevOps,Critical,On Hold
A3177,W1875,T5416,S112,Data Analysis,High,In Progress
A3178,W1619,T5412,S145,Java,Medium,On Hold
A3179,W1095,T1196,S185,Project Management,Low,Completed
A3180,W1873,T1808,S158,Cybersecurity,High,In Progress
A3181,W1258,T1643,S174,DevOps,Low,Completed
A3182,W1498,T5205,S139,C++,Critical,Completed
A3183,W1398,T4800,S134,Python,Low,Completed
A3184,W1165,T8679,S125,Python,High,On Hold
A3185,W1126,T2711,S198,Project Management,Critical,Pending
A3186,W1548,T3584,S172,Python,Critical,Pending
A3187,W1385,T7151,S140,UI/UX,High,Pending
A3188,W1708,T3519,S199,Java,Medium,Pending
A3189,W1891,T6969,S188,Python,Medium,On Hold
A3190,W1991,T7946,S101,UI/UX,Critical,On Hold
A3191,W1265,T1979,S103,UI/UX,High,In Progress
A3192,W1082,T3160,S161,C++,High,In Progress
A3193,W1275,T3103,S109,C++,Critical,In Progress
A3194,W1971,T8769,S138,Data Analysis,Medium,In Progress
A3195,W1191,T8847,S142,Project Management,Medium,On Hold
A3196,W1563,T1707,S138,Project Management,High,On Hold
A3197,W1434,T5814,S135,Java,Critical,In Progress
A3198,W1329,T3221,S159,C++,Critical,In Progress
A3199,W1600,T3227,S127,Java,Critical,In Progress
A3200,W1848,T9287,S141,Cybersecurity,Medium,Pending
A3201,W1224,T8023,S108,Java,Low,In Progress
A3202,W1827,T1030,S191,C++,Low,On Hold
A3203,W1736,T1667,S119,UI/UX,Medium,Pending
A3204,W1820,T1213,S110,Data Analysis,Low,Pending
A3205,W1989,T6158,S192,UI/UX,High,Completed
A3206,W1193,T1284,S106,Data Analysis,High,On Hold
A3207,W1249,T9691,S159,C++,Medium,In Progress
A3208,W1929,T1624,S162,Python,Critical,Pending
A3209,W1612,T4722,S142,Java,Low,Pending
A3210,W1415,T2046,S140,Cybersecurity,Low,Completed
A3211,W1100,T4132,S166,DevOps,Low,Completed
A3212,W1147,T3812,S173,Python,Critical,Pending
A3213,W1056,T7489,S154,Cybersecurity,High,Pending
A3214,W1628,T7995,S125,Python,Medium,Pending
A3215,W1723,T7879,S173,Java,Medium,Pending
A3216,W1019,T7829,S137,C++,Low,Completed
A3217,W1043,T749,S133,C++,Medium,On Hold
A3218,W1941,T547,S157,Python,High,Pending
A3219,W1188,T9439,S198,Cybersecurity,Critical,On Hold
A3220,W1248,T2599,S160,Project Management,Critical,Pending
A3221,W1213,T9547,S134,Cybersecurity,Medium,In Progress
A3222,W1444,T8039,S128,Data Analysis,High,Completed
A3223,W1652,T7983,S126,DevOps,High,On Hold
A3224,W1237,T9461,S175,C++,Medium,Pending
A3225,W1609,T238,S169,Java,Medium,In Progress
A3226,W1073,T826,S176,Python,Low,In Progress
A3227,W1097,T3751,S129,Data Analysis,Low,Completed
A3228,W1881,T6120,S187,UI/UX,Low,On Hold
A3229,W1819,T5150,S188,C++,Medium,On Hold
A3230,W1081,T7223,S104,Data Analysis,Medium,Pending
A3231,W1903,T1079,S122,Python,High,On Hold
A3232,W1687,T6484,S198,UI/UX,Low,In Progress
A3233,W1573,T6566,S175,UI/UX,Low,Pending
A3234,W1229,T9522,S194,Data Analysis,Low,On Hold
A3235,W1485,T8978,S142,DevOps,High,On Hold
A3236,W1505,T1922,S136,Project Management,High,Pending
A3237,W1172,T1774,S189,Project Management,High,In Progress
A3238,W1463,T2882,S157,Python,Medium,On Hold
A3239,W1749,T9058,S176,Data Analysis,Medium,On Hold
A3240,W1313,T256,S169,Java,High,In Progress
A3241,W1693,T3778,S176,Data Analysis,High,In Progress
A3242,W1546,T991,S170,Java,Low,Completed
A3243,W1550,T6174,S154,Project Management,Low,Pending
A3244,W1035,T4760,S105,Java,Critical,On Hold
A3245,W1982,T2887,S171,C++,High,In Progress
A3246,W1370,T5590,S142,UI/UX,Low,Pending
A3247,W1390,T6355,S148,Data Analysis,Critical,On Hold
A3248,W1206,T6312,S188,Project Management,Medium,In Progress
A3249,W1199,T9542,S108,Python,High,In Progress
A3250,W1708,T8743,S119,UI/UX,Critical,Pending
A3251,W1698,T4330,S165,UI/UX,Critical,Completed
A3252,W1507,T158,S104,Project Management,Medium,On Hold
A3253,W1494,T8887,S196,Cybersecurity,Low,Pending
A3254,W1541,T4236,S159,Data Analysis,Low,Pending
A3255,W1831,T873,S104,DevOps,Low,In Progress
A3256,W1345,T5153,S156,DevOps,Low,Pending
A3257,W1535,T3745,S182,C++,Low,Completed
A3258,W1574,T3591,S113,DevOps,Low,Completed
A3259,W1011,T8137,S127,Cybersecurity,High,On Hold
A3260,W1157,T2568,S173,Project Management,Low,On Hold
A3261,W1099,T8761,S171,Project Management,Low,On Hold
A3262,W1706,T6605,S169,Cybersecurity,High,Pending
A3263,W1333,T4294,S129,UI/UX,Critical,In Progress
A3264,W1786,T4087,S171,Python,High,In Progress
A3265,W1538,T4653,S169,Cybersecurity,High,Pending
A3266,W1498,T8889,S100,UI/UX,High,On Hold
A3267,W1850,T1482,S101,Data Analysis,Critical,Completed
A3268,W1462,T1049,S113,Python,High,Pending
A3269,W1799,T379,S159,C++,Critical,On Hold
A3270,W1283,T6353,S121,DevOps,Medium,In Progress
A3271,W1277,T3983,S161,UI/UX,Critical,In Progress
A3272,W1280,T8575,S107,UI/UX,Medium,Completed
A3273,W1530,T5023,S143,UI/UX,Low,In Progress
A3274,W1647,T5281,S177,Project Management,Medium,On Hold
A3275,W1591,T2502,S136,Project Management,Critical,Completed
A3276,W1246,T4933,S181,Java,High,Completed
A3277,W1397,T4792,S167,Python,Critical,Completed
A3278,W1367,T1854,S156,Python,Low,Pending
A3279,W1265,T4062,S112,Data Analysis,High,Pending
A3280,W1942,T9331,S125,UI/UX,Critical,Pending
A3281,W1899,T7096,S181,Python,Critical,On Hold
A3282,W1246,T8785,S138,Project Management,High,On Hold
A3283,W1432,T2547,S181,Cybersecurity,High,Pending
A3284,W1959,T6664,S116,DevOps,High,In Progress
A3285,W1194,T724,S186,Project Management,High,In Progress
A3286,W1647,T6091,S154,UI/UX,Medium,On Hold
A3287,W1486,T9911,S173,UI/UX,Critical,Completed
A3288,W1225,T4803,S193,DevOps,Low,On Hold
A3289,W1572,T1907,S147,Data Analysis,Low,Completed
A3290,W1244,T9610,S142,Data Analysis,High,Pending
A3291,W1452,T6063,S160,UI/UX,Medium,Completed
A3292,W1208,T8776,S160,Java,Low,In Progress
A3293,W1336,T3043,S174,Data Analysis,Low,Completed
A3294,W1947,T1112,S133,Cybersecurity,Medium,In Progress
A3295,W1490,T8773,S178,C++,Medium,On Hold
A3296,W1203,T1384,S148,Cybersecurity,High,In Progress
A3297,W1557,T9127,S167,Cybersecurity,Medium,On Hold
A3298,W1302,T118,S195,Java,Critical,On Hold
A3299,W1899,T9434,S123,C++,Critical,Completed
A3300,W1763,T532,S147,Cybersecurity,Medium,On Hold
A3301,W1708,T5276,S181,Cybersecurity,Medium,Completed
A3302,W1541,T1673,S176,UI/UX,Critical,On Hold
A3303,W1618,T471,S156,UI/UX,High,On Hold
A3304,W1180,T6141,S149,C++,Low,Completed
A3305,W1706,T79,S190,DevOps,Low,On Hold
A3306,W1142,T3184,S160,Cybersecurity,High,In Progress
A3307,W1195,T3461,S196,UI/UX,Critical,Completed
A3308,W1837,T6997,S187,Java,Critical,In Progress
A3309,W1895,T5442,S143,Cybersecurity,Medium,In Progress
A3310,W1300,T8033,S144,Cybersecurity,High,In Progress
A3311,W1491,T5369,S100,C++,Critical,Pending
A3312,W1482,T9571,S166,Python,Low,Completed
A3313,W1540,T2508,S156,Project Management,High,In Progress
A3314,W1706,T9851,S141,UI/UX,Critical,Pending
A3315,W1320,T7910,S162,C++,Critical,In Progress
A3316,W1545,T393,S175,DevOps,Critical,On Hold
A3317,W1835,T7436,S135,Java,Low,Pending
A3318,W1193,T2245,S187,UI/UX,Medium,On Hold
A3319,W1788,T6106,S102,UI/UX,Low,Pending
A3320,W1148,T8577,S138,Java,Critical,Completed
A3321,W1178,T9959,S144,Cybersecurity,Low,Completed
A3322,W1118,T215,S199,DevOps,Medium,Pending
A3323,W1618,T1392,S101,Project Management,Low,In Progress
A3324,W1815,T216,S118,DevOps,High,Pending
A3325,W1028,T4433,S121,Project Management,Low,In Progress
A3326,W1643,T6020,S126,C++,Low,Pending
A3327,W1776,T5729,S187,UI/UX,Critical,On Hold
A3328,W1921,T8355,S198,Cybersecurity,Low,On Hold
A3329,W1692,T7727,S144,Python,Low,In Progress
A3330,W1016,T7441,S154,UI/UX,High,In Progress
A3331,W1124,T909,S126,DevOps,Medium,Completed
A3332,W1766,T2374,S191,Python,Medium,Completed
A3333,W1952,T1081,S166,DevOps,Medium,On Hold
A3334,W1985,T1028,S110,DevOps,Critical,In Progress
A3335,W1634,T2865,S169,UI/UX,Medium,In Progress
A3336,W1852,T8671,S121,Project Management,Critical,Completed
A3337,W1181,T227,S128,Data Analysis,Low,Pending
A3338,W1587,T1772,S158,Java,Critical,Pending
A3339,W1833,T5803,S147,C++,Low,Completed
A3340,W1289,T1964,S136,Project Management,Critical,In Progress
A3341,W1955,T9320,S199,Project Management,Medium,In Progress
A3342,W1204,T7701,S147,Python,Low,Pending
A3343,W1859,T1725,S165,Python,High,In Progress
A3344,W1904,T9560,S175,DevOps,Medium,In Progress
A3345,W1939,T7141,S133,Python,Critical,On Hold
A3346,W1980,T3561,S146,C++,Medium,On Hold
A3347,W1511,T3624,S165,Python,High,On Hold
A3348,W1508,T1457,S156,Java,Medium,On Hold
A3349,W1208,T7072,S195,DevOps,Critical,On Hold
A3350,W1731,T8758,S120,Java,Low,Completed
A3351,W1272,T421,S100,Cybersecurity,Critical,Completed
A3352,W1688,T6265,S174,DevOps,High,In Progress
A3353,W1650,T8812,S149,Data Analysis,Low,Completed
A3354,W1350,T3873,S173,UI/UX,Critical,On Hold
A3355,W1421,T7989,S168,Java,Medium,Pending
A3356,W1151,T3060,S147,Python,Critical,On Hold
A3357,W1984,T4872,S143,Cybersecurity,Low,Completed
A3358,W1276,T1874,S153,Python,Medium,Completed
A3359,W1073,T6475,S125,C++,High,On Hold
A3360,W1747,T6879,S150,Cybersecurity,Low,Completed
A3361,W1078,T2795,S156,Cybersecurity,Medium,On Hold
A3362,W1540,T2262,S183,UI/UX,Critical,Completed
A3363,W1647,T4817,S175,DevOps,Critical,Completed
A3364,W1172,T1848,S178,C++,Low,Completed
A3365,W1372,T551,S185,Data Analysis,Critical,Completed
A3366,W1137,T5882,S166,Python,High,Completed
A3367,W1515,T399,S116,DevOps,Low,Pending
A3368,W1704,T6189,S193,C++,Low,Completed
A3369,W1548,T432,S110,Data Analysis,Critical,In Progress
A3370,W1737,T8824,S151,Project Management,Critical,Completed
A3371,W1055,T151,S179,Cybersecurity,Medium,On Hold
A3372,W1221,T2537,S199,DevOps,Low,Pending
A3373,W1407,T497,S190,DevOps,Low,Completed
A3374,W1330,T7469,S169,Python,Low,In Progress
A3375,W1666,T1727,S190,Cybersecurity,High,Completed
A3376,W1224,T1216,S171,UI/UX,Critical,On Hold
A3377,W1581,T2399,S194,Python,Medium,On Hold
A3378,W1705,T3955,S135,C++,Medium,Pending
A3379,W1907,T6230,S178,Python,Medium,In Progress
A3380,W1387,T2333,S170,C++,High,On Hold
A3381,W1827,T6730,S109,DevOps,High,Pending
A3382,W1418,T1675,S112,Project Management,High,Completed
A3383,W1579,T5539,S180,Project Management,Low,Pending
A3384,W1223,T3420,S168,Data Analysis,High,In Progress
A3385,W1027,T5835,S120,UI/UX,High,Completed
A3386,W1423,T5603,S119,Java,Critical,Pending
A3387,W1803,T6846,S152,Project Management,Critical,Pending
A3388,W1662,T3963,S109,Project Management,High,On Hold
A3389,W1807,T2144,S174,Java,Critical,Completed
A3390,W1319,T6358,S159,Java,Critical,In Progress
A3391,W1753,T1024,S142,UI/UX,Medium,Pending
A3392,W1945,T8201,S136,Cybersecurity,Critical,Pending
A3393,W1446,T4337,S176,Cybersecurity,Critical,On Hold
A3394,W1883,T2460,S134,Java,Critical,In Progress
A3395,W1105,T793,S153,DevOps,Critical,On Hold
A3396,W1223,T7575,S139,C++,Low,Completed
A3397,W1967,T5723,S197,Data Analysis,Critical,On Hold
A3398,W1972,T3254,S166,Cybersecurity,Low,In Progress
A3399,W1530,T7098,S158,DevOps,Low,Pending
A3400,W1808,T487,S154,Java,High,Completed
A3401,W1494,T6048,S149,DevOps,Critical,In Progress
A3402,W1852,T131,S164,Project Management,Critical,Completed
A3403,W1482,T2897,S139,Java,Medium,On Hold
A3404,W1789,T9950,S184,Data Analysis,High,In Progress
A3405,W1330,T3199,S136,Project Management,Low,In Progress
A3406,W1494,T6046,S115,Data Analysis,Medium,Pending
A3407,W1636,T2198,S185,Project Management,Low,Pending
A3408,W1764,T8760,S140,DevOps,Critical,In Progress
A3409,W1003,T8984,S112,C++,Low,In Progress
A3410,W1991,T8921,S166,Project Management,High,Pending
A3411,W1598,T5249,S134,Java,Low,On Hold
A3412,W1500,T8231,S196,Python,Critical,Completed
A3413,W1099,T9023,S166,Data Analysis,Low,Pending
A3414,W1529,T5302,S148,Data Analysis,Critical,Pending
A3415,W1302,T5848,S160,Java,Low,Completed
A3416,W1197,T9718,S159,Python,Low,On Hold
A3417,W1772,T2135,S149,Python,Critical,Pending
A3418,W1881,T7891,S107,UI/UX,Medium,Completed
A3419,W1470,T2338,S128,Python,Low,On Hold
A3420,W1959,T7537,S185,UI/UX,Low,Completed
A3421,W1603,T8493,S147,Cybersecurity,Low,On Hold
A3422,W1258,T9226,S194,Project Management,High,Completed
A3423,W1964,T617,S171,Cybersecurity,High,Completed
A3424,W1361,T4038,S131,Python,Critical,Completed
A3425,W1662,T2807,S114,C++,High,In Progress
A3426,W1489,T2631,S167,Data Analysis,Low,Pending
A3427,W1787,T6868,S116,Data Analysis,Medium,In Progress
A3428,W1493,T8206,S164,DevOps,Critical,In Progress
A3429,W1383,T3896,S107,C++,Low,In Progress
A3430,W1025,T3252,S110,Python,High,In Progress
A3431,W1782,T2139,S152,Cybersecurity,Medium,On Hold
A3432,W1773,T1849,S164,Cybersecurity,High,In Progress
A3433,W1566,T1084,S186,Cybersecurity,Low,Completed
A3434,W1888,T8195,S148,Cybersecurity,High,In Progress
A3435,W1954,T643,S121,Cybersecurity,Low,Completed
A3436,W1056,T3722,S141,Python,Medium,Pending
A3437,W1126,T925,S130,C++,Low,Pending
A3438,W1088,T892,S149,UI/UX,Low,On Hold
A3439,W1051,T7013,S147,Project Management,Low,On Hold
A3440,W1019,T4471,S190,Cybersecurity,High,Completed
A3441,W1410,T9169,S132,Java,High,In Progress
A3442,W1690,T1894,S161,Java,Medium,Completed
A3443,W1562,T9819,S155,DevOps,Medium,In Progress
A3444,W1117,T1404,S158,Project Management,Critical,On Hold
A3445,W1654,T1887,S147,Python,Low,Pending
A3446,W1435,T3539,S181,Cybersecurity,Medium,On Hold
A3447,W1598,T6534,S187,Java,Low,On Hold
A3448,W1562,T8821,S103,UI/UX,Critical,In Progress
A3449,W1939,T7362,S150,Java,Low,In Progress
A3450,W1109,T4936,S190,Data Analysis,High,Pending
A3451,W1675,T9800,S135,Java,Low,In Progress
A3452,W1481,T1269,S139,Data Analysis,Medium,In Progress
A3453,W1241,T5506,S154,Python,High,Completed
A3454,W1373,T1012,S113,Cybersecurity,Medium,In Progress
A3455,W1135,T2472,S199,Python,Critical,In Progress
A3456,W1304,T3298,S145,Cybersecurity,High,Pending
A3457,W1354,T1747,S129,UI/UX,Medium,On Hold
A3458,W1848,T7322,S165,DevOps,High,Pending
A3459,W1601,T7750,S168,Cybersecurity,Medium,Pending
A3460,W1260,T2305,S170,DevOps,Critical,Completed
A3461,W1846,T9927,S126,UI/UX,Medium,Completed
A3462,W1279,T3172,S101,Project Management,Medium,On Hold
A3463,W1875,T9476,S130,Java,Critical,Completed
A3464,W1758,T3729,S197,DevOps,Medium,On Hold
A3465,W1859,T4289,S110,Python,Low,In Progress
A3466,W1711,T5010,S142,Cybersecurity,Medium,Completed
A3467,W1536,T7902,S164,Java,High,Pending
A3468,W1784,T6745,S145,C++,Critical,Pending
A3469,W1722,T3362,S135,Cybersecurity,Critical,In Progress
A3470,W1773,T3061,S110,C++,Critical,In Progress
A3471,W1136,T5152,S109,Project Management,Critical,Pending
A3472,W1695,T9699,S143,DevOps,High,On Hold
A3473,W1620,T8418,S168,UI/UX,Low,Completed
A3474,W1409,T6690,S111,Java,Critical,On Hold
A3475,W1173,T2990,S139,Python,High,In Progress
A3476,W1599,T8598,S131,Java,High,On Hold
A3477,W1561,T3124,S155,Python,Low,In Progress
A3478,W1092,T3483,S159,UI/UX,Low,In Progress
A3479,W1673,T5706,S172,Project Management,Medium,Completed
A3480,W1765,T5686,S107,DevOps,High,Pending
A3481,W1098,T5327,S145,UI/UX,Critical,On Hold
A3482,W1506,T8451,S175,C++,High,On Hold
A3483,W1479,T8085,S116,DevOps,Medium,Pending
A3484,W1658,T9800,S146,Data Analysis,Low,Pending
A3485,W1847,T5110,S179,Python,Critical,Completed
A3486,W1533,T522,S150,Java,Low,Pending
A3487,W1724,T9452,S109,Data Analysis,High,In Progress
A3488,W1746,T5201,S197,DevOps,Low,In Progress
A3489,W1756,T7196,S153,UI/UX,Critical,Pending
A3490,W1122,T4220,S183,Python,High,Completed
A3491,W1479,T8879,S109,DevOps,Critical,Pending
A3492,W1256,T3405,S114,Project Management,Critical,Completed
A3493,W1670,T753,S109,C++,Critical,Pending
A3494,W1299,T4482,S100,DevOps,Low,Completed
A3495,W1099,T144,S146,UI/UX,Low,On Hold
A3496,W1007,T1006,S128,Java,Medium,Completed
A3497,W1746,T1851,S128,Java,Critical,On Hold
A3498,W1839,T2531,S180,UI/UX,High,Pending
A3499,W1711,T7692,S188,Java,High,In Progress
A3500,W1403,T6360,S165,Data Analysis,Critical,On Hold
A3501,W1739,T2183,S179,Python,High,On Hold
A3502,W1974,T5561,S142,Java,High,Pending
A3503,W1949,T1861,S172,C++,High,Pending
A3504,W1999,T7071,S175,Java,Low,Pending
A3505,W1315,T605,S117,Project Management,Critical,In Progress
A3506,W1562,T234,S122,Data Analysis,Low,On Hold
A3507,W1834,T6177,S147,Java,High,Pending
A3508,W1999,T5105,S117,Python,Low,Pending
A3509,W1316,T8202,S174,Cybersecurity,Medium,Pending
A3510,W1948,T9399,S146,Cybersecurity,High,Completed
A3511,W1060,T3213,S104,Project Management,High,Pending
A3512,W1040,T6636,S137,Python,Medium,Pending
A3513,W1851,T2156,S104,DevOps,High,In Progress
A3514,W1907,T5272,S109,Python,Low,Completed
A3515,W1057,T9732,S173,Cybersecurity,High,Completed
A3516,W1273,T880,S135,DevOps,Critical,Pending
A3517,W1511,T1567,S199,Cybersecurity,Medium,Pending
A3518,W1328,T2580,S163,Python,Medium,In Progress
A3519,W1860,T3362,S142,UI/UX,High,In Progress
A3520,W1035,T9382,S139,Project Management,Critical,Pending
A3521,W1907,T8765,S145,Data Analysis,High,Pending
A3522,W1261,T5556,S145,Project Management,Low,In Progress
A3523,W1628,T5626,S140,Python,Low,Pending
A3524,W1190,T4098,S186,UI/UX,Low,Completed
A3525,W1585,T7592,S188,Python,Low,In Progress
A3526,W1512,T4633,S161,Data Analysis,Low,Pending
A3527,W1857,T1507,S141,Project Management,Low,In Progress
A3528,W1965,T7010,S148,Python,Low,On Hold
A3529,W1256,T1516,S128,UI/UX,Medium,In Progress
A3530,W1574,T4316,S169,Data Analysis,Critical,On Hold
A3531,W1771,T1409,S158,Project Management,Medium,Completed
A3532,W1021,T6498,S133,Data Analysis,Low,On Hold
A3533,W1612,T4213,S138,UI/UX,Medium,On Hold
A3534,W1710,T6378,S168,Java,High,In Progress
A3535,W1710,T1299,S138,C++,Medium,In Progress
A3536,W1287,T9700,S101,Cybersecurity,Medium,Pending
A3537,W1085,T5871,S158,Python,Low,On Hold
A3538,W1267,T362,S165,Cybersecurity,Critical,On Hold
A3539,W1066,T3819,S118,C++,High,In Progress
A3540,W1892,T8584,S108,DevOps,Critical,Pending
A3541,W1500,T3026,S180,DevOps,Medium,Pending
A3542,W1073,T3194,S156,DevOps,Low,Completed
A3543,W1616,T8747,S162,DevOps,Critical,In Progress
A3544,W1732,T4186,S185,DevOps,Critical,On Hold
A3545,W1399,T7993,S178,Java,Critical,Pending
A3546,W1870,T8815,S151,Cybersecurity,Low,In Progress
A3547,W1104,T4649,S151,C++,Critical,Completed
A3548,W1833,T6699,S128,Java,Critical,On Hold
A3549,W1605,T5187,S155,Project Management,Critical,Completed
A3550,W1977,T4693,S179,UI/UX,Medium,Completed
A3551,W1488,T3305,S136,Data Analysis,Critical,In Progress
A3552,W1765,T4285,S190,UI/UX,Medium,On Hold
A3553,W1271,T3804,S144,Cybersecurity,Critical,Pending
A3554,W1940,T1144,S150,Project Management,Low,Pending
A3555,W1874,T7844,S133,Data Analysis,High,Pending
A3556,W1722,T4195,S176,C++,Critical,On Hold
A3557,W1601,T2297,S164,Cybersecurity,Medium,Pending
A3558,W1381,T5700,S169,DevOps,Critical,Completed
A3559,W1754,T1761,S107,Project Management,Low,Completed
A3560,W1869,T446,S161,Project Management,High,Completed
A3561,W1831,T8494,S111,Project Management,Low,On Hold
A3562,W1849,T7497,S192,UI/UX,Medium,In Progress
A3563,W1931,T3564,S196,Cybersecurity,Critical,In Progress
A3564,W1524,T3755,S114,UI/UX,High,Pending
A3565,W1038,T2619,S192,UI/UX,Critical,On Hold
A3566,W1559,T4166,S175,UI/UX,High,Pending
A3567,W1002,T9195,S182,DevOps,Critical,Pending
A3568,W1076,T3776,S156,C++,Low,On Hold
A3569,W1013,T7455,S166,Cybersecurity,High,Pending
A3570,W1545,T268,S149,DevOps,High,On Hold
A3571,W1549,T9014,S104,Data Analysis,Medium,In Progress
A3572,W1574,T4105,S143,Project Management,Critical,Pending
A3573,W1998,T242,S196,Cybersecurity,High,Completed
A3574,W1734,T6518,S151,Cybersecurity,Critical,On Hold
A3575,W1091,T3441,S169,Python,Low,In Progress
A3576,W1661,T5176,S105,UI/UX,Low,On Hold
A3577,W1823,T2349,S120,DevOps,High,In Progress
A3578,W1633,T7048,S104,Java,Critical,On Hold
A3579,W1668,T7453,S185,Data Analysis,Low,Completed
A3580,W1464,T1114,S143,Project Management,Critical,In Progress
A3581,W1725,T9294,S164,DevOps,Medium,On Hold
